name
Elusimicrobiales
Embiodea
Embioptera
Emcibacterales
Encalyptales
Enchytraeida
Endogenida
Endogonales
Endomicrobiales
Enoplida
Enterobacteriales
Enterogona
Enteromonadida
Enteropneusta (no Orders recognised)
Entodiniomorphida
Entomobryomorpha
Entomophthorales
Entomoplasmatales
Entophysalidales
Entorrhizales
Entwisleiales
Entylomatales
Eoblattida
Eogastropoda
Ephedrales
Ephemeroptera
Ephippiformes
Epsilonproteobacteria incertae sedis
Equisetales
Eremithallales
Ericales
Erinaceomorpha
Eriocaulales
Erysipelotrichales
Erysipelotrichales
Erysipelotrichales
Erysipelotrichales
Erysiphales
Erythrobasidiales
Erythropeltidales
Escalloniales
Esociformes
Ethmodiscales
Euamoebida
Eubodonida
Eucoccidiorida
Eucommiales
Euglenales
Euglyphida
Eugregarinorida
Eulipotyphla
Eunicemorpha
Eunicida
Eunotiales
Euonychophora
Euphausiacea
Euplotida
Eupodiscales
Eupulmonata
Eurotiales
Eurotiomycetidae incertae sedis
Euryalida
Eurypygiformes
Eusiphonales
Eustigmatales
Eutreptiales
Eutreptiida
Euzebyales
Evaginogenida
Exobasidiales
Exogemmida
Exogenida
Fabales
Fagales
Falcocladiales
Falconiformes
Fasciolatoidea
Fecampiida
Ferritrophicales
Ferrovales
Fervidicoccales
Fibrobacterales
Fibromonadales
Filicales
Filobasidiales
Filosa incertae sedis
Filospermoidea
Fimbriimonadales
Fissidentales
Flabelligerida
Flavobacteriales
Florenciellales
Florideophyceae incertae sedis
Flosculariaceae
Fonticulida
Forcipulatida
Fordillida
Fossombroniales
Fractovitellida
Fractovitelliida
Fragilariales
Francoales
Frankiales
Fucales
Funariales
Fuscosporellales
Fusobacteriales
Fusulinida
Gadiformes
Gadilida
Gaiellales
Galaxiiformes
Galbuliformes
Galeommatida
Galeomorpha
Galliformes
Gammaproteobacteria incertae sedis
Ganeshida
Garryales
Gastraxonacea
Gastrochaenida
Gastrotricha incertae sedis
Gaviiformes
Geastrales
Gelidiales
Gelyelloida
Geminibasidiales
Gemmatimonadales
Gentianales
Geodermatophilales
Geoglossales
Geophilomorpha
Georgefischeriales
Geraniales
Gerreiformes
Giardiida
Gigantorhynchida
Gigartinales
Gigaspermales
Ginkgoales
Glaucidiales
Glaucocystales
Glaucosphaerales
Gleicheniales
Glissomonadida
Globigerinida
Gloediniales
Gloeobacterales
Gloeochaetales
Gloeodiniales
Gloeoemargaritales
Gloeophyllales
Glomerales
Glomerellales
Glomerida
Glomeridesmida
Glomeromycetes incertae sedis
Glugeida
Glycomycetales
Gnetales
Gnosonesimida
Gnosonosemida
Gobiiformes
Golfingiida
Golfingiiformes
Golubeviales
Gomphales
Goniactinida
Goniochloridales
Goniomonadales
Goniotrichales
Gonorhynchiformes
Gonorynchiformes
Gonyaulacales
Gordea
Gracilariales
Grimmiales
Griseliniales
Gromiida
Gromiida
Gromochytriales
Grossglockneriida
Gruiformes
Grylloblattodea
Guadalupiida
Gunnerales
Gymnodiniales
Gymnophiona
Gymnosomata
Gymnosphaerida
Gymnotiformes
Gyracanthocephala
Gyrocotylidea
Gyrodactylidea
Haemodorales
Haemosporida
Halanaerobiales
Halicryptomorpha
Halobacteriales
Halocyprida
Haloferacales
Haloplasmatales
Haloragales
Halosphaerales
Halosphaeriales
Halteriida
Halymeniales
Hamamelidales
Hapalidiales
Haplobothriidea
Haplopharyngida
Haplosclerida
Haplosporida
Haplotaxida
Haptoglossales
Haptopodida
Haptorida
Harpacticoida
Harpellales
Hedwigiales
Helicobasidiales
Heliomonadida
Heliomonadida
Helioporacea
Helobiales
Helotiales
Helwingiales
Hemiaulales
Hemimastigida
Hemiptera
Herpetosiphonales
Herpomycetales
Heteramorphida
Heterocyemida
Heterodontiformes
Heterogastridiales
Heterogloeales
Heteronematales
Heteronemertea
Heterophyllida
Heteroscleromorpha incertae sedis
Heterotrichida
Hexactinosida
Hexamerocerata
Hexanchiformes
Hexasterophora incertae sedis
Hibberdiales
Hildenbrandiales
Himatismenida
Hiodontiformes
Hirudinida
Holasteroida
Holasteroida incertae sedis
Holocanthida
Holocentriformes
Holocephaliformes
Holomastigaida
Holophagales
Holosporales
Holothuriida
Holothuroidea incertae sedis
Holothyrida
Holtermanniales
Homosclerophorida
Honigbergiellida
Hookeriales
Hoplonemertea incertae sedis
Huerteales
Hyaloraphidiales
Hydatellales
Hydrastidales
Hydrocharitales
Hydrogenophilales
Hydromyxales
Hydropeltidales
Hydrurales
Hygrophila
Hymeneliales
Hymenochaetales
Hymenophyllales
Hymenoptera
Hymenostomatida
Hyocrinida
Hypericales
Hyphochytriales
Hypnales
Hypnodendrales
Hypocomatida
Hypocreales
Hypocreomycetidae incertae sedis
Hypotrichia incertae sedis
Hypotrichomonadida
Hypoxidales
Hyracoidea
Hysterangiales
Hysteriales
Ibliformes
Icacinales
Ichthyophonida
Ichthyosporida
Ignatiales
Ignavibacteriales
Immundisolibacterales
Inarticulata
Inozoida
Insectivora
Involutinida
Iodidimonadales
Iridales
Ironida
Ischnochitonida
Ishigeales
Isochrysidales
Isocrinida
Isoetales
Isolaimida
Isopoda
Istiophoriformes
Ixodida
Ixorheorida
Jaapiales
Jahnulales
Jakobida
Jiangellales
Jobellisiales
Julida
Juliformia incertae sedis
Juncaginales
Juncales
Jungermanniales
Kallotenuales
Karotomorphales
Karyorelictea incertae sedis
Karyorelictida
Katablepharidida
Kentrogonida
Kickxellales
Kiebsormidiales
Kiitrichida
Kiloniellales
Kineosporiales
Kinetoplastea
Kiritimatiellales
Kirschsteiniotheliales
Klebsormidiales
Kopriimonadales
Koralionastetales
Kordiimonadales
Kosmotogales
Kriegeriales
Ktedonobacterales
Kurtiformes
Kutorginida
Laboulbeniales
Labriformes
Lactobacillales
Lagenida
Lagenidiales
Lagenidiales
Lagenismatales
Lagomorpha
Lahmiales
Lamiales
Laminariales
Lamniformes
Lampriformes
Latistellata
Laurales
Laurida
Lecanicephalidea
Lecanorales
Lecanoromycetidae incertae sedis
Lecideales
Lecithoepitheliata
Lecythidales
Legionellales
Leiosporocerotales
Leitneriales
Lentisphaerales
Leotiales
Leotiomycetes incertae sedis
Leotiomycetidae incertae sedis
Lepadiformes
Lepetellida
Lepidodendrales
Lepidogalaxiiformes
Lepidopleurida
Lepidoptera
Lepidosireniformes
Lepidostromatales
Leprocaulales
Leptocylindrales
Leptolaimida
Leptomitales
Leptomyxida
Leptosomiformes
Leptospirales
Leptostraca
Leptothecata
Lernaeopodida
Leucodictyida
Leucodictyida
Leucosolenida
Leucosporidiales
Liceales
Lichenoconiales
Lichenostigmatales
Lichenotheliales
Lichinales
Licmophorales
Licnophorida
Liliales
Limida
Limifossorida
Limnochordales
Limnofilida
Limnognathida
Limnomedusae
Limoida
Lingulida
Linguliporida
Lithobiomorpha
Lithodesmiales
Lithoglyptida
Lithonida
Litobothriidea
Littorinimorpha
Lituolida
Lobata
Lobotiformes
Lobulomycetales
Loftusiida
Longamoebia
Longimicrobiales
Lophiiformes
Lophodiniales
Lophogastrida
Lophomonadida
Loxodida
Loxosomatida
Loxosporales
Lucinida
Lucinoida
Lulworthiales
Lumbriculida
Lunulariales
Lutjaniformes
Lychniscosida
Lycopodiales
Lyrellales
Lyromonadida
Lyssacinosida
Lyssakida
Macrodasyida
Macroscelidea
Macrostomida
Magelonida
Magnaporthales
Magnetococcales
Magnoliales
Malacovalvulida
Malasseziales
Malawimonadida
Malpighiales
Malvales
Mamiellales
Mantamonadida
Mantodea
Mantomonadida
Mantophasmatodea
Marattiales
Marchantiales
Marimermithida
Marimonadida
Marine Group II
Marinifilum
Marinilabiliales
Mariprofundales
Marsupicarnivora
Marsupiomonadales
Mastigamoebida
Mastogloiales
Mazocraeidea
Mecoptera
Medeolariales
Mediofusata
Megalopiformes
Megaloptera
Meganisoptera
Meiodihaplophasida
Meiopriapulomorpha
Melanosporales
Melanthiales
Meliolales
Melosirales
Merliida
Mermithida
Mesitornithiformes
Mesoaciditogales
Mesochytriales
Mesogastropoda
Mesostigmata
Mesostigmatales
Metchnikovellida
Methanobacteriales
Methanocellales
Methanococcales
Methanomassiliicoccales
Methanomicrobiales
Methanonatronarchaeales
Methanophagales
Methanopyrales
Methanosarcinales
Methylacidiphilales
Methylococcales
Methylophilales
Metopida
Metopiida
Metromonadea incertae sedis
Metromonadida
Metteniusales
Metzgeriales
Microascales
Microbiotheria
Microbotryales
Microbotryomycetes incertae sedis
Micrococcales
Microhelida
Micromonosporales
Micronucleariida
Micropepsales
Micropygoida
Microsporea incertae sedis
Microsporida
Microstromatales
Microthamniales
Microthoracida
Microthyriales
Mictacea
Mikrocytida
Miliolida
Millericrinida
Minisporida
Ministeriida
Minutisphaerales
Minwuiales
Mischococcales
Misophrioida
Mixiales
Mobilida
Molpadida
Monhysterida
Moniliellales
Moniliformida
Moniligastrida
Monoblastiales
Monoblepharidales
Monocleales
Monocotylidea
Monomastigales
Mononchida
Monophragmophora
Monostilifera
Monostilifera incertae sedis
Monotremata
Monstrilloida
Montchadskyellidea
Mormonilloida
Mormyriformes
Mortierellales
Mucorales
Mugiliformes
Multivalvulida
Murrayonida
Musophagiformes
Muspiceida
Muyocopronales
Mycocaliciales
Mycoplasmatales
Mycosphaerellales
Myctophiformes
Myida
Myliobatiformes
Myodocopida
Myoida
Myopsida
Myriangiales
Myricales
Myrmecridiales
Myrsinales
Myrtales
Mysida
Mystacocaridida
Mytilida
Mytilinidiales
Mytiloida
Myxiniformes
Myxobacterales
Myxococcales
Myzocytiopsidales
Myzostomida
Naiaditales
Nakamurellales
Nanaloricida
Nannoceratopsida
Nanoarchaeales
Naohideales
Narcomedusae
Nassellaria
Nassulida
Nassulopsida
Natipusillales
Natranaerobiales
Natrialbales
Naukatida
Nautiliales
Nautilida
Naviculales
Nectiopoda
Neelipleona
Neisseriales
Nemaliales
Nemastomatales
Nemertodermatida
Nemodermatales
Neobodonida
Neocallimastigales
Neoechinorhynchida
Neogastropoda
Neogregarinida
Neogregarinorida
Neohodgsoniales
Neolectales
Neomeniamorpha
Neotaenioglossa
Neozygitales
Nepenthales
Nephridiophagales
Nephroselmidales
Nerillida
Neuroptera
Nevskiales
Nippotaeniidea
Nitriliruptorales
Nitrobacteriales
Nitrosomonadales
Nitrosopumilales
Nitrososphaerales
Nitrospinales
Nitrospirales
Noctilucales
Nolandida
Nostocales
Notacanthiformes
Notomyotida
Notoptera
Notoryctemorphia
Notostraca
Notothyladales
Nucleariida
Nuculanida
Nuculanoida
Nuculida
Nuculoida
Nudibranchia
Numidiaphyllida
Nymphaeales
Occiusosporida
Oceanospirillales
Ochnales
Ochromonadales
Octocorallia incertae sedis
Octopoda
Oculosida
Odonata
Odontostomatida
Oedipodiales
Oedogoniales
Oegopsida
Oleales
Oligacanthorhynchida
Oligochaeta incertae sedis
Oligoflexales
Oligosphaerales
Olpidiales
Olpidiopsidales
Oltmannsiellopsidales
Oltmansiellopsidales
Oncholaimida
Onchoproteocephalidea
Onslowiales
Onygenales
Oocystales
Opheliida
Ophiacanthida
Ophidiiformes
Ophioglossales
Ophioleucida
Ophioscolecida
Ophiostomatales
Ophiurida
Ophiuroidea Incertae sedis
Ophryoglenida
Opilioacarida
Opiliocariformes
Opiliones
Opisthocomiformes
Opisthopora
Opisthorchiida
Opitutales
Orbales
Orbiliales
Orectolobiformes
Orphellales
Orstenocarida
Orthoptera
Orthoseirales
Orthotrichales
Oscillatoriales
Osmeriformes
Osmundales
Osteoglossiformes
Ostreida
Ostreoida
Ostropales
Ostropomycetidae incertae sedis
Otidiformes
Oxalidales
Oxymonadida
Oxyrrhinales
Oxytrichida
Pachnocybales
Paleopantopoda
Pallaviciniales
Palmariales
Palmophyllales
Palpigradi
Panagrolaimida
Pandanales
Pantopoda
Paoliida
Papaverales
Parabodonida
Parachela
Parachlamydiales
Paracinetida
Paracryphiales
Paradinida
Paradiplococciales
Paraglomerales
Paraliales
Paramyxida
Parastelida
Pareiasaurida
Parmales
Parnassiales
Parvularculales
Passeriformes
Pasteurellales
Patellariales
Paucituberculata
Pavlovales
Paxillosida
Pectinida
Pectinoida
Pedicellinida
Pedinellales
Pedinoida
Pedinomonadales
Pedunculata
Pelagibacterales
Pelagomonadales
Pelecaniformes
Pelliales
Pelobiontida
Peltigerales
Pempheriformes
Penicillaria
Peniculia
Pennales
Pennatulacea
Peramelemorphia
Peranemida
Perciformes
Percolomonadida
Percopsiformes
Peridiniales
Peripoda
Peripodida
Perissodactyla
Perkinsida
Perlofilida
Peronosporales
Persiculida
Pertusariales
Petalomonadida
Petromyzontiformes
Petrosaviales
Petrosiida
Petrotogales
Peyssonneliales
Pezizales
Phacidiales
Phacodiniida
Phaeocalpida
Phaeoconchia
Phaeocystales
Phaeocystida
Phaeocystida
Phaeodaria
Phaeodaria incertae sedis
Phaeodendrida
Phaeodendrida
Phaeogromida
Phaeogromida
Phaeogymnocellida
Phaeomoniellales
Phaeophilales
Phaeophyceae incertae sedis
Phaeosphaerida
Phaeosphaerida
Phaeothamnales
Phaeothamniales
Phaeotrichales
Phaethontiformes
Phagomyxida
Phalangiotarbida
Phalansteriida
Phallales
Phaneroglossa
Phanerozonia
Pharetronida
Pharyngomonadida
Phascolosomatida
Phascolosomatiformes
Phasmatodea
Philasterida
Philodinavidae
Philodinida
Phoenicopteriformes
Pholadomyoida
Pholidoskepia
Pholidota
Phomatosporales
Phoronida (no Orders recognised)
Phragmophora
Phthiraptera
Phycisphaerales
Phylactolaemata incertae sedis
Phyllachorales
Phyllobothriidea
Phyllodocemorpha
Phyllodocida
Phyllosiphonales
Phyllosiphonales
Phymatocerales
Phymatocerotales
Physarida
Physariida
Physodermatales
Phytodiniales
Phytomyxea incertae sedis
Piciformes
Picocystales
Picomonadida
Picophagales
Picramniales
Pihiellales
Pilisuctorida
Pilosa
Pinales
Pinguiochrysidales
Piperales
Piroplasmida
Piroplasmorida
Pirsoniales
Pisorisporiales
Placidiales
Placidiida
Plagiopylida
Plagiorchiida
Plagiotomida
Planctomycetales
Plantaginales
Plasmodiophorales
Plasmodiophorida
Platycopida
Platycopina
Platycopioida
Platyctenida
Platydesmida
Platygloeales
Platysporida
Playtdesmida
Plecoptera
Plectida
Plectonocerida
Plectronocerida
Pleistophorida
Pleosporales
Pleosporomycetidae incertae sedis
Pleurastrales
Pleurobranchacea
Pleurobranchomorpha
Pleurocapsales
Pleurochloridellales
Pleurogona
Pleuronectiformes
Pleuronematida
Pleurostomatida
Pleurotheciales
Pleurotomariida
Pleuroziales
Plocamiales
Ploeotiida
Ploima
Plumatellida
Plumbaginales
Pneumocystales
Pneumocystidales
Poales
Podicipediformes
Podocopa incertae sedis
Podocopida
Poduromorpha
Poecilosclerida
Poecilostomatoida
Poeobiida
Polyacanthorhynchida
Polychytriales
Polycladida
Polydesmida
Polygalales
Polygordiida
Polymastiida
Polymixiiformes
Polymorphida
Polyphagales
Polypodiales
Polypodiidea
Polyporales
Polypteriformes
Polyrichales
Polystilifera
Polystomatidea
Polytrichales
Polyxenida
Polyzoniida
Poratida
Porellales
Porocephalida
Porphyridiales
Postgaardida
Potamodrilidae
Pottiales
Prasinococcales
Prasiolales
Priacanthiformes
Priapulimorphida
Priapulomorpha
Primates
Prinsiales
Pristiformes/Rhiniformes group
Proboscidea
Procabacteriales
Procellariiformes
Productida
Prokinetoplastida
Prolecithophora
Propionibacteriales
Proplicastomata
Prorhynchida
Prorocentrales
Prorodontida
Proseriata
Prostomatida
Protacrodontiformes
Proteales
Proteocephalidea
Proteromonadida
Protococcidiida
Protococcidiorida
Protocruziida
Protodrilida
Protoheterotrichida
Protoraphidales
Protosiphonales
Protosporangiida
Protosteliales
Protostelida
Protosteliida
Protostomatida
Prymnesiales
Prymnesiophyceae incertae sedis
Psammodrilida
Pseudanabaenales
Pseudoamphisiellida
Pseudociliatida
Pseudocirratulida
